Cell#,name,mchan,ap,rl,dp,dchan,ref,r,g,b,ap_atlas,rl_atlas,dp_atlas,expname,period,cth0001,cth0002,cth0003,cth0004,cth0005,cth0006,cth0007,cth0008,cth0009,cth0010,cth0011,cth0012,cth0013,cth0014,cth0015,cth0016,cth0017,cth0018,cth0019,cth0020,cth0021,cth0022,cth0023,cth0024,cth0025,cth0026,cth0027,cth0028,cth0029,cth0030,cth0031,cth0032,cth0033,cth0034,cth0035,cth0036,cth0037,cth0038,cth0039,cth0040,cth0041,cth0042,cth0043,cth0044,cth0045,cth0046,cth0047,cth0048,cth0049,cth0050,cth0051,cth0052,cth0053,cth0054,cth0055,cth0056,cth0057,cth0058,cth0059,cth0060,cth0061,cth0062,cth0063,cth0064,cth0065,cth0066,cth0067,cth0068,cth0069,cth0070,cth0071,cth0072,cth0073,cth0074,cth0075,cth0076,cth0077,cth0078,cth0079,cth0080,cth0081,cth0082,cth0083,cth0084,cth0085,cth0086,cth0087,cth0088,cth0089,cth0090,cth0091,cth0092,cth0093,cth0094,cth0095,cth0096,cth0097,cth0098,cth0099,cth0100,normcth0001,normcth0002,normcth0003,normcth0004,normcth0005,normcth0006,normcth0007,normcth0008,normcth0009,normcth0010,normcth0011,normcth0012,normcth0013,normcth0014,normcth0015,normcth0016,normcth0017,normcth0018,normcth0019,normcth0020,normcth0021,normcth0022,normcth0023,normcth0024,normcth0025,normcth0026,normcth0027,normcth0028,normcth0029,normcth0030,normcth0031,normcth0032,normcth0033,normcth0034,normcth0035,normcth0036,normcth0037,normcth0038,normcth0039,normcth0040,normcth0041,normcth0042,normcth0043,normcth0044,normcth0045,normcth0046,normcth0047,normcth0048,normcth0049,normcth0050,normcth0051,normcth0052,normcth0053,normcth0054,normcth0055,normcth0056,normcth0057,normcth0058,normcth0059,normcth0060,normcth0061,normcth0062,normcth0063,normcth0064,normcth0065,normcth0066,normcth0067,normcth0068,normcth0069,normcth0070,normcth0071,normcth0072,normcth0073,normcth0074,normcth0075,normcth0076,normcth0077,normcth0078,normcth0079,normcth0080,normcth0081,normcth0082,normcth0083,normcth0084,normcth0085,normcth0086,normcth0087,normcth0088,normcth0089,normcth0090,normcth0091,normcth0092,normcth0093,normcth0094,normcth0095,normcth0096,normcth0097,normcth0098,normcth0099,normcth0100,,,,,,,,,,,,,,,,,,,,,,,,,,
433,A21,921,6.741935,0.45,5.715768,2013-11-07_001_101,2013-11-07_001_81,0,1,1,0.45,-3.730264,-6.74,2013-11-07_001-v13f,CONTROL,123.733237,115.456281,121.788089,127.418513,124.005293,118.141238,120.062179,123.181925,122.96594,120.24609,118.632717,121.578248,123.04037,118.920539,120.771977,123.720968,123.293085,119.616233,123.436391,118.643411,119.154144,121.183026,124.312359,116.809529,119.554497,121.510973,122.857485,123.303823,122.975076,118.950051,119.590236,131.025888,119.933836,123.015691,117.588083,128.274264,131.734228,120.532535,125.110544,121.499793,127.821032,124.192933,126.4584,122.54088,126.316677,124.57363,119.398306,136.343066,122.054323,127.341033,128.330844,127.947111,128.338284,124.761281,127.528214,124.548821,127.748275,124.516869,126.491766,126.949403,125.197197,125.860717,123.781306,129.060641,123.75157,126.171611,124.601011,124.356798,127.233391,119.889242,127.426089,125.009391,125.068399,124.728335,124.145349,126.78368,124.022969,121.758952,124.821379,126.99419,118.946669,124.185487,123.271411,127.439297,122.44267,121.800585,119.796283,124.271538,121.581289,120.162198,121.566081,123.764311,124.962691,122.341544,119.693872,120.640038,123.527545,123.390023,120.43634,120.70733,0.907514,0.846807,0.893247,0.934543,0.909509,0.8665,0.880589,0.90347,0.901886,0.881938,0.870105,0.891708,0.902432,0.872216,0.885795,0.907424,0.904286,0.877318,0.905337,0.870183,0.873929,0.88881,0.911762,0.856732,0.876865,0.891215,0.901091,0.904364,0.901953,0.872432,0.877127,0.961001,0.879647,0.902251,0.862443,0.94082,0.966197,0.884039,0.917616,0.891133,0.937496,0.910886,0.927502,0.898769,0.926462,0.913678,0.87572,1,0.8952,0.933975,0.941235,0.93842,0.941289,0.915054,0.935348,0.913496,0.936962,0.913261,0.927746,0.931103,0.918251,0.923118,0.907867,0.946587,0.907648,0.925398,0.913879,0.912087,0.933186,0.87932,0.934599,0.916874,0.917307,0.914812,0.910537,0.929887,0.909639,0.893034,0.915495,0.931431,0.872407,0.910831,0.904127,0.934696,0.898048,0.893339,0.878639,0.911462,0.891731,0.881322,0.891619,0.907742,0.916531,0.897307,0.877887,0.884827,0.906005,0.904997,0.883333,0.885321,5,,,,,,,,,,,,,,,,,,,,,,,,,
434,Z26a,856,-0.380899,3.053901,3.726391,2013-11-19_001_50,2013-11-19_001_56,0,1,1,3.05,-1.907126,0.38,2013-11-19_001-v5f,CONTROL,124.847154,117.521439,122.875291,122.93155,125.219044,122.200269,124.634217,120.145805,121.714749,125.510924,121.195177,122.766042,116.805234,124.780351,123.227222,123.551043,127.896915,127.298377,122.671239,122.223645,124.72356,122.590396,120.794139,127.446214,119.418743,124.871008,122.089578,124.749764,117.827956,128.029034,121.782603,121.058647,119.740389,129.804346,120.986189,118.374407,122.533849,124.247411,123.446937,124.456108,121.412104,125.321959,129.767078,120.143391,124.748325,128.129513,119.523196,123.702397,123.587402,127.267562,125.220126,124.909153,128.253395,129.016845,127.393538,125.819847,130.997722,125.602432,129.984623,124.981909,127.757848,129.088388,122.916156,121.21513,128.081045,125.918865,119.069873,122.378196,127.911876,124.7969,120.364302,123.289174,123.726867,123.669585,126.313428,118.954896,123.732549,122.398756,121.336947,125.061067,122.285459,120.973419,121.874536,120.841863,118.631296,124.968235,120.664896,123.406543,119.410169,123.378152,120.701749,122.155307,124.65232,118.102716,123.264056,120.164144,123.463082,122.896155,120.42066,122.353264,0.953048,0.897126,0.937996,0.938425,0.955887,0.932843,0.951423,0.91716,0.929136,0.958115,0.92517,0.937162,0.891659,0.952538,0.940682,0.943154,0.976329,0.97176,0.936438,0.933021,0.952105,0.935821,0.922109,0.972889,0.911609,0.95323,0.931998,0.952305,0.899466,0.977338,0.929654,0.924128,0.914065,0.99089,0.923575,0.903637,0.935389,0.94847,0.942359,0.950063,0.926826,0.956673,0.990606,0.917141,0.952294,0.978105,0.912407,0.94431,0.943432,0.971525,0.955895,0.953522,0.979051,0.984879,0.972487,0.960474,1,0.958814,0.992266,0.954077,0.975268,0.985425,0.938308,0.925322,0.977735,0.961229,0.908946,0.934201,0.976444,0.952665,0.918827,0.941155,0.944496,0.944059,0.964241,0.908068,0.94454,0.934358,0.926252,0.954681,0.933493,0.923477,0.930356,0.922473,0.905598,0.953973,0.921122,0.942051,0.911544,0.941834,0.921403,0.932499,0.951561,0.901563,0.940963,0.917299,0.942483,0.938155,0.919258,0.934011,5,,,,,,,,,,,,,,,,,,,,,,,,,
436,A30,930,-0.225806,0.55,5.45596,2013-05-09_001_110,2013-05-09_001_112,0,1,1,0.55,-3.470264,0.23,2013-05-09_001-v6f,CONTROL,132.259771,113.548611,126.494083,122.173512,124.317755,120.361638,122.519076,109.320077,122.095791,120.452474,114.316691,112.689855,122.057013,117.206049,116.995495,109.078436,109.215376,117.726732,121.939765,107.559337,115.600756,113.868012,111.573935,119.609352,121.721985,109.094886,117.33454,111.165449,119.090611,113.77882,117.748092,112.964693,124.879126,112.187083,118.64011,117.421846,112.7821,115.964156,121.994931,119.3268,119.217334,121.486708,119.911757,119.761645,118.618852,124.977106,113.202499,118.831474,131.70348,118.072105,119.506202,119.166757,125.171433,132.546599,123.697089,128.720071,140.71106,134.000604,134.840011,137.159389,143.924124,127.905344,139.233729,136.40393,136.337117,133.99153,130.341679,137.75354,126.717805,136.02761,133.585229,138.268538,131.761258,133.755426,127.533607,129.515162,126.385244,139.833924,127.606224,135.265935,125.369569,125.265833,118.219302,129.396161,127.680099,125.550875,128.282723,122.2587,125.378428,125.613901,121.76601,126.801167,127.123644,123.52762,121.300801,128.991118,119.173195,120.933748,125.793211,116.409301,0.918955,0.788948,0.878894,0.848874,0.863773,0.836285,0.851275,0.759567,0.848334,0.836916,0.794284,0.782981,0.848065,0.81436,0.812897,0.757888,0.75884,0.817978,0.84725,0.747334,0.803206,0.791167,0.775227,0.831058,0.845737,0.758003,0.815253,0.772389,0.827454,0.790547,0.818126,0.784891,0.867673,0.779488,0.824324,0.815859,0.783622,0.805731,0.847634,0.829095,0.828335,0.844102,0.83316,0.832117,0.824176,0.868354,0.786543,0.825654,0.91509,0.820377,0.830342,0.827983,0.869704,0.920948,0.85946,0.894361,0.977675,0.93105,0.936883,0.952998,1,0.8887,0.967411,0.947749,0.947285,0.930987,0.905628,0.957126,0.880449,0.945134,0.928164,0.960704,0.915491,0.929347,0.886117,0.899885,0.878138,0.971581,0.886622,0.939842,0.871081,0.87036,0.8214,0.899058,0.887135,0.872341,0.891322,0.849466,0.871143,0.872779,0.846043,0.881028,0.883268,0.858283,0.842811,0.896244,0.828028,0.84026,0.874025,0.808824,5,,,,,,,,,,,,,,,,,,,,,,,,,
437,T14,414,6.91409,3.7,4.478536,2013-11-07_001_78,2013-11-07_001_79,0,1,1,3.7,-1.361916,-6.91,2013-11-07_001-v13f,CONTROL,124.4714,128.569438,125.753942,120.371667,112.965613,124.30742,121.554423,118.646081,120.68239,121.30743,123.040777,117.954636,117.376588,110.924713,126.236129,112.885921,118.821912,120.08878,107.288059,113.959239,126.756559,116.55607,117.467749,124.234932,115.943535,108.571933,124.434619,119.672637,118.58271,111.830858,123.942355,116.027548,125.269239,114.003587,121.604908,125.543202,117.957706,119.733526,122.143169,117.867974,123.039194,117.807382,125.821142,118.989747,121.120073,130.378116,117.231491,120.297765,121.78222,125.245665,123.56095,120.676937,121.506457,126.668563,125.972249,125.637003,130.29257,131.738763,134.221638,135.576004,134.288639,130.634939,133.750228,136.87646,129.157433,138.682178,134.550299,129.851789,135.004094,130.187487,134.073133,130.273327,132.45529,126.989864,122.403939,128.678137,123.514548,121.106104,128.849611,120.761626,121.046462,121.421452,124.102393,125.040955,124.740343,122.839714,121.501593,123.972572,125.193657,123.493094,127.612419,114.236649,129.257349,119.664342,129.559957,126.886558,119.898157,127.99302,123.080272,120.813965,0.89753,0.92708,0.906778,0.867968,0.814565,0.896347,0.876496,0.855525,0.870208,0.874715,0.887214,0.850539,0.846371,0.799848,0.910255,0.81399,0.856793,0.865928,0.773625,0.82173,0.914008,0.840455,0.847028,0.895825,0.836038,0.782883,0.897265,0.862927,0.855068,0.806382,0.893715,0.836644,0.903283,0.822049,0.87686,0.905258,0.850561,0.863366,0.880742,0.849914,0.887203,0.849477,0.907263,0.858003,0.873364,0.940122,0.845325,0.867435,0.878139,0.903113,0.890965,0.870169,0.87615,0.913373,0.908352,0.905935,0.939505,0.949933,0.967836,0.977602,0.968319,0.941974,0.964437,0.986979,0.93132,1,0.970206,0.936326,0.973478,0.938747,0.966765,0.939366,0.9551,0.91569,0.882622,0.927864,0.89063,0.873264,0.9291,0.87078,0.872834,0.875538,0.894869,0.901637,0.899469,0.885764,0.876115,0.893933,0.902738,0.890476,0.920179,0.82373,0.93204,0.862867,0.934222,0.914945,0.864553,0.922923,0.887499,0.871157,5,,,,,,,,,,,,,,,,,,,,,,,,,
441,Z28a,858,-0.720585,3.472683,3.524152,2014-03-04_001_52,2014-03-04_001_56,0,1,1,3.47,-1.635768,0.72,2014-03-04_001-v10f,CONTROL,119.378283,134.495465,135.567558,121.286194,129.256753,123.897168,124.729105,127.279194,128.254348,119.174521,125.614814,122.703847,120.016467,121.903072,116.302342,130.295104,116.310974,120.673916,120.973473,111.334541,134.197645,116.346217,124.061588,116.328343,133.828199,111.980508,124.020022,119.59924,130.430879,114.302425,119.144753,122.581566,111.20112,127.796669,117.319571,115.863751,129.075035,116.325444,119.313617,113.102893,129.81583,111.174855,116.228231,126.899173,121.336662,119.085817,122.454635,112.309517,120.710097,125.061435,113.613096,128.95568,116.44312,116.992002,122.684898,123.699024,123.830575,117.996959,120.85134,122.661558,120.615436,121.059233,128.156964,127.418381,118.300975,125.720005,121.522686,129.10858,121.393465,121.811159,125.492159,125.113702,125.536382,119.079911,132.678822,125.696619,126.907748,123.827554,128.32174,128.065806,128.150997,123.140605,133.143858,118.090834,129.266844,125.032261,127.904679,128.578654,126.751127,126.628372,129.58668,127.854551,128.85853,130.00468,124.34145,133.309153,128.339522,130.967589,129.201792,123.308717,0.880581,0.992092,1,0.894655,0.953449,0.913915,0.920051,0.938862,0.946055,0.879078,0.926585,0.905112,0.885289,0.899205,0.857892,0.961108,0.857956,0.890139,0.892348,0.821248,0.989895,0.858216,0.915127,0.858084,0.98717,0.826013,0.914821,0.882211,0.96211,0.84314,0.878859,0.90421,0.820264,0.942679,0.865396,0.854657,0.952109,0.858063,0.880104,0.834292,0.957573,0.82007,0.857345,0.936059,0.895027,0.878424,0.903274,0.828439,0.890405,0.922503,0.838055,0.951228,0.858931,0.862979,0.904972,0.912453,0.913423,0.870392,0.891447,0.9048,0.889707,0.892981,0.945337,0.939888,0.872635,0.927361,0.896399,0.952356,0.895446,0.898527,0.92568,0.922888,0.926006,0.878381,0.978692,0.927188,0.936122,0.913401,0.946552,0.944664,0.945293,0.908334,0.982122,0.871085,0.953523,0.922287,0.943476,0.948447,0.934967,0.934061,0.955883,0.943106,0.950512,0.958966,0.917192,0.983341,0.946683,0.966069,0.953044,0.909574,5,,,,,,,,,,,,,,,,,,,,,,,,,
442,Z12b,872,2.345133,3.937015,3.334448,2003-12-11_001_52,2003-12-11_001_72,0,1,1,3.94,-1.437907,-2.35,2003-12-11-FINAL-NO-Gasps-3,CONTROL,120.217483,135.433431,126.33276,127.496795,126.855046,130.539918,121.165025,124.6232,131.048166,124.406575,123.317079,128.076823,118.90136,123.117656,127.659959,125.445474,117.713071,121.862007,129.835675,119.458254,124.90884,118.832612,122.975034,114.751907,120.035924,126.766276,107.148136,138.281515,117.321617,130.119821,110.958229,129.327553,109.05455,126.123515,121.823678,115.944208,119.459155,119.53927,123.333346,116.376221,113.333697,118.105721,109.594327,124.78553,110.020126,120.663319,115.818712,115.707571,107.528338,125.396628,115.47688,119.020239,121.638478,116.011849,124.38374,123.322726,119.653302,125.097374,123.599223,119.332211,124.371643,126.828332,126.727091,130.090946,125.556376,122.883551,124.035239,122.518681,127.769943,124.839641,123.754539,123.188378,119.770202,126.523302,126.379419,127.751482,127.102183,120.3755,128.693857,125.428028,130.750451,126.372984,125.890006,129.104755,123.36284,131.66843,122.994652,130.4096,130.107883,116.424727,122.124842,134.676149,131.934251,128.785841,123.711059,134.539382,124.377795,131.12272,130.13165,129.203849,0.869368,0.979404,0.913591,0.922009,0.917368,0.944016,0.87622,0.901228,0.947691,0.899662,0.891783,0.926203,0.85985,0.890341,0.923189,0.907175,0.851257,0.88126,0.938923,0.863877,0.903294,0.859353,0.889309,0.829843,0.868055,0.916726,0.774855,1,0.848426,0.940978,0.802408,0.935248,0.788642,0.912078,0.880983,0.838465,0.863884,0.864463,0.8919,0.841589,0.819587,0.854096,0.792545,0.902402,0.795624,0.872592,0.837557,0.836754,0.777605,0.906821,0.835085,0.86071,0.879644,0.838954,0.899497,0.891824,0.865288,0.904657,0.893823,0.862966,0.899409,0.917175,0.916443,0.940769,0.907977,0.888648,0.896976,0.886009,0.923984,0.902793,0.894946,0.890852,0.866133,0.914969,0.913929,0.923851,0.919155,0.87051,0.930666,0.907048,0.945538,0.913882,0.910389,0.933637,0.892114,0.952177,0.889451,0.943073,0.940891,0.84194,0.883161,0.973927,0.954099,0.931331,0.894632,0.972938,0.899454,0.94823,0.941063,0.934354,5,,,,,,,,,,,,,,,,,,,,,,,,,
443,K18,718,1.638,1.905619,2.745797,2012-06-14_002_18,2012-06-14_002_1,0,1,1,1.91,-1.433031,-1.64,2012-06-14_002-FINAL-H2Af,CONTROL,127.911784,131.061782,128.158324,124.64562,125.814422,125.135359,127.478631,127.619778,123.870364,126.460862,122.075349,122.809557,125.26063,120.476234,123.583062,123.716361,122.992123,119.883137,119.183599,122.011984,118.549227,120.23693,120.954103,121.11636,119.410193,118.138693,120.578768,115.019058,118.896778,117.679409,117.1213,116.487872,111.866606,118.620261,112.060098,120.182344,116.999837,115.067415,117.914932,115.891831,118.858134,118.442656,117.58268,116.511447,116.787048,119.559192,120.693588,116.995795,118.854555,120.364318,117.196326,117.989016,120.7247,120.372214,123.570363,123.717943,125.400084,127.467318,125.769898,127.644854,118.788069,130.099047,124.122053,128.348131,128.064214,124.595768,125.950851,125.011983,123.98748,129.266359,127.207618,121.657632,132.383602,121.009315,127.117052,128.372212,125.198879,129.54835,123.299774,131.900097,122.976672,129.337556,125.296354,128.550192,127.223771,133.241021,124.786924,128.911275,130.415363,125.278515,130.455046,127.480393,128.984716,130.352571,127.353486,130.475759,127.399581,126.280252,129.407951,129.78036,0.960003,0.983644,0.961853,0.93549,0.944262,0.939165,0.956752,0.957811,0.929671,0.949114,0.916199,0.92171,0.940106,0.904198,0.927515,0.928516,0.92308,0.899746,0.894496,0.915724,0.889735,0.902402,0.907784,0.909002,0.896197,0.886654,0.904967,0.863241,0.892344,0.883207,0.879018,0.874264,0.839581,0.890268,0.841033,0.901992,0.878107,0.863604,0.884975,0.869791,0.892054,0.888935,0.882481,0.874441,0.87651,0.897315,0.905829,0.878076,0.892027,0.903358,0.879581,0.885531,0.906063,0.903417,0.92742,0.928527,0.941152,0.956667,0.943928,0.958,0.891528,0.976419,0.93156,0.963278,0.961147,0.935116,0.945286,0.938239,0.93055,0.970169,0.954718,0.913064,0.993565,0.908199,0.954038,0.963459,0.939642,0.972286,0.925389,0.989936,0.922964,0.970704,0.940374,0.964794,0.954839,1,0.93655,0.967504,0.978793,0.94024,0.979091,0.956765,0.968056,0.978322,0.955813,0.979246,0.956159,0.947758,0.971232,0.974027,5,,,,,,,,,,,,,,,,,,,,,,,,,
444,A27,927,9.064516,0.15,3.723909,2014-03-04_001_107,2014-03-04_001_81,0,1,1,0.15,-1.730264,-9.06,2014-03-04_001-v10f,CONTROL,124.043902,133.944965,127.513765,124.980278,131.354313,127.266822,130.889307,129.973424,118.897283,128.279021,121.511486,127.31578,115.161913,123.171064,121.084803,122.462476,124.378888,116.355992,125.266702,120.943264,117.989209,132.046337,115.754233,116.145462,126.933624,116.569959,122.324228,115.121012,114.758462,125.046692,116.845379,119.338181,116.681221,120.591407,116.297086,122.11006,115.341338,116.839006,114.430945,118.283074,120.208389,118.747547,112.735606,118.43749,120.874782,105.861871,125.276996,114.122483,113.927263,118.928446,115.515216,116.806112,114.878156,112.78106,120.56855,117.538237,118.26034,117.114309,117.673719,124.107177,116.811479,124.035967,117.708596,116.795186,131.095894,122.898377,119.408753,123.291921,125.791707,122.97331,127.989308,123.162456,130.482509,127.201484,128.230908,126.291504,128.874243,128.429236,128.897664,127.800638,136.402862,123.83303,129.440635,132.635073,133.70667,128.069891,132.484876,124.478932,128.932252,133.299077,128.084122,137.572026,136.967041,128.588136,131.808196,134.743291,130.676106,131.874863,136.360019,130.625002,0.901665,0.973635,0.926887,0.908472,0.954804,0.925092,0.951424,0.944766,0.864255,0.93245,0.883257,0.925448,0.837103,0.895321,0.880156,0.89017,0.9041,0.845782,0.910554,0.879127,0.857654,0.959834,0.841408,0.844252,0.92267,0.847338,0.889165,0.836805,0.83417,0.908954,0.84934,0.86746,0.848146,0.876569,0.845354,0.887608,0.838407,0.849293,0.831789,0.85979,0.873785,0.863166,0.819466,0.860913,0.878629,0.769501,0.910628,0.829547,0.828128,0.864481,0.839671,0.849054,0.83504,0.819796,0.876403,0.854376,0.859625,0.851295,0.855361,0.902125,0.849093,0.901607,0.855614,0.848975,0.952926,0.893338,0.867973,0.896199,0.91437,0.893883,0.930344,0.895258,0.948467,0.924617,0.9321,0.918003,0.936777,0.933542,0.936947,0.928973,0.991501,0.900132,0.940894,0.964114,0.971903,0.93093,0.963022,0.904827,0.937198,0.96894,0.931033,1,0.995602,0.934697,0.958103,0.979438,0.949874,0.958588,0.99119,0.949503,5,,,,,,,,,,,,,,,,,,,,,,,,,
445,T4f,474,5.182,1.614911,4.709081,2006-01-26_001_4,2006-01-26_001_1,0,1,1,1.61,-4.094842,-5.18,2006-01-26-RECUT-FINAL-v9,CONTROL,110.962625,129.197511,122.392614,128.209766,137.462274,100.692249,134.764375,134.067976,118.122113,138.441939,135.284507,106.960146,127.947743,112.501463,131.428678,123.922431,130.015413,119.873843,134.834366,120.463284,125.367078,119.115704,115.293206,120.022522,123.843431,118.494939,118.809371,111.966724,134.110783,105.728694,129.169146,118.78248,116.628434,115.205259,130.554101,112.550586,115.744069,122.671303,104.834427,129.508259,109.092485,129.059718,115.804205,114.061483,102.463435,127.740913,113.159727,106.902155,111.344677,105.982277,108.302126,104.632935,108.578814,120.006718,109.882057,115.323507,114.537631,125.177226,121.389174,123.309087,121.554102,125.209587,123.36488,120.817031,127.102448,129.762615,124.880875,123.792716,125.90253,130.7157,129.334032,129.774261,128.926669,130.896249,134.543741,127.602057,132.351218,128.630087,134.674315,135.37464,133.123869,135.211605,131.805277,130.394591,136.40588,133.719267,131.167829,126.78421,132.595646,133.224089,130.185043,128.251576,135.752972,125.669318,128.995723,130.592139,124.766194,128.565205,124.507386,127.735595,0.80151,0.933225,0.884072,0.926091,0.992924,0.727325,0.973436,0.968406,0.853225,1,0.977193,0.772599,0.924198,0.812626,0.949342,0.895122,0.939133,0.865878,0.973942,0.870136,0.905557,0.860402,0.832791,0.866952,0.894551,0.855918,0.858189,0.808763,0.968715,0.763704,0.93302,0.857995,0.842436,0.832156,0.943024,0.81298,0.836048,0.886085,0.757245,0.93547,0.788002,0.93223,0.836482,0.823894,0.740118,0.922704,0.81738,0.77218,0.80427,0.765536,0.782293,0.755789,0.784291,0.866838,0.793705,0.83301,0.827333,0.904186,0.876824,0.890692,0.878015,0.904419,0.891095,0.872691,0.918092,0.937307,0.902045,0.894185,0.909425,0.944191,0.934211,0.937391,0.931269,0.945496,0.971842,0.921701,0.956005,0.929127,0.972786,0.977844,0.961586,0.976667,0.952062,0.941872,0.985293,0.965887,0.947457,0.915793,0.957771,0.96231,0.940358,0.926393,0.980577,0.90774,0.931768,0.943299,0.901217,0.928658,0.899347,0.922665,5,,,,,,,,,,,,,,,,,,,,,,,,,
446,R18b,156,1.128377,3.397883,3.342805,k57_1_info_curr.xls_58,k57_1_info_curr.xls_72,0,1,1,3.4,-1.490038,-1.13,k57m1-FINAL-FULL-3,CONTROL,138.011326,122.520572,131.059567,121.434936,133.988217,122.927263,118.295921,120.917507,123.809391,117.207639,127.909744,117.483128,119.600999,120.920916,122.47576,128.276718,118.35973,117.808508,118.094393,115.620029,125.894256,114.591242,124.636697,126.760761,112.257144,124.216887,109.719526,121.656171,119.932763,123.922192,115.384512,125.844462,120.931107,115.825566,115.065708,123.610112,115.445637,128.323769,115.847136,124.979435,111.895229,123.496962,118.269365,124.325082,119.341889,119.424759,126.286986,121.777204,121.963477,122.405745,122.08856,121.609842,115.935406,122.199716,120.940839,118.800205,127.216837,121.998366,121.192254,119.062849,119.983748,125.982793,119.49627,125.394251,121.83541,124.906516,129.820817,118.078558,123.61096,127.772754,126.666436,123.726901,126.834134,127.11614,127.24513,124.989886,127.04658,128.668014,127.620608,126.960065,135.963963,128.738703,123.399817,121.242032,130.867541,125.99139,130.724599,126.538325,135.008798,123.570257,128.003864,130.05269,125.821593,126.843185,129.931741,127.723515,132.020768,126.983299,125.543427,126.834955,1,0.887757,0.949629,0.879891,0.970849,0.890704,0.857146,0.876142,0.897096,0.849261,0.926806,0.851257,0.866603,0.876167,0.887433,0.929465,0.857609,0.853615,0.855686,0.837758,0.912202,0.830303,0.90309,0.918481,0.813391,0.900049,0.795004,0.881494,0.869007,0.897913,0.836051,0.911842,0.87624,0.839247,0.833741,0.895652,0.836494,0.929806,0.839403,0.905574,0.810768,0.894832,0.856954,0.900832,0.864725,0.865326,0.915048,0.882371,0.883721,0.886925,0.884627,0.881158,0.840043,0.885433,0.876311,0.8608,0.921785,0.883974,0.878133,0.862703,0.869376,0.912844,0.865844,0.908579,0.882793,0.905045,0.940653,0.855572,0.895658,0.925814,0.917797,0.896498,0.919013,0.921056,0.92199,0.905649,0.920552,0.9323,0.924711,0.919925,0.985165,0.932813,0.894128,0.878493,0.948238,0.912906,0.947202,0.916869,0.978244,0.895363,0.927488,0.942333,0.911676,0.919078,0.941457,0.925457,0.956594,0.920093,0.90966,0.919018,5,,,,,,,,,,,,,,,,,,,,,,,,,
448,T8,408,5.545,3.042164,5.430764,2006-12-06_001_8,2006-12-06_001_1,0,1,1,3.04,-4.039397,-5.55,2006-12-06_001_FINAL,CONTROL,132.936834,135.933086,126.998334,121.302353,125.411557,122.844275,124.526117,120.688926,129.663423,123.292469,126.983318,125.486699,119.238651,127.438073,121.684219,122.597831,122.767474,113.852852,118.788457,123.781013,118.27849,132.451366,128.959458,124.187909,130.995604,120.094051,127.001658,121.201904,115.711629,123.695156,110.773378,118.712186,117.350685,122.856166,112.878307,122.945451,108.33661,122.089115,116.604577,120.324347,112.180312,117.52434,121.647372,107.383954,113.661135,120.315257,118.393508,122.436736,116.338732,119.796907,125.680822,125.210427,125.952559,120.880507,122.558061,121.874692,125.820641,126.200041,124.771589,126.334279,122.646569,125.229827,124.544415,127.133782,125.41959,130.142502,123.503252,124.535299,123.351219,121.506085,120.041053,125.943799,127.2949,127.773019,125.280327,125.817462,127.277252,124.693702,126.974122,127.910313,124.985888,121.080127,125.496292,118.728109,123.365896,130.561085,126.854217,128.610684,126.365298,127.143473,128.430107,127.521695,128.646224,122.71746,122.915249,124.928789,122.47805,123.291364,136.238736,133.356242,0.975764,0.997757,0.932175,0.890366,0.920528,0.901684,0.914029,0.885864,0.951737,0.904974,0.932065,0.921079,0.875218,0.935403,0.893169,0.899875,0.90112,0.835686,0.871914,0.90856,0.868171,0.9722,0.94657,0.911546,0.961515,0.881497,0.932199,0.889629,0.84933,0.907929,0.813083,0.871354,0.861361,0.901771,0.828533,0.902427,0.795197,0.896141,0.855884,0.883187,0.82341,0.862635,0.892899,0.788204,0.834279,0.883121,0.869015,0.898693,0.853933,0.879316,0.922504,0.919052,0.924499,0.88727,0.899583,0.894567,0.923531,0.926315,0.91583,0.927301,0.900233,0.919194,0.914163,0.933169,0.920587,0.955253,0.906521,0.914096,0.905405,0.891862,0.881108,0.924435,0.934352,0.937861,0.919565,0.923507,0.934222,0.915259,0.931997,0.938869,0.917403,0.888735,0.92115,0.871471,0.905513,0.958326,0.931117,0.94401,0.927528,0.93324,0.942684,0.936016,0.944271,0.900753,0.902205,0.916984,0.898996,0.904966,1,0.978842,5,,,,,,,,,,,,,,,,,,,,,,,,,
